ID,Text,Class
550,Rand Paul and the racist Repubs block payment to these heroes of 9/11. How low can they go?? SEND THEM BACK!!!!!!!!!!!!,1
551,Man arrested for murdering mother and her two kids is ILLEGAL alien and was already deportedTWICE The Right Scoop,1
552,Rep. Elijah Cummings says send her back chants and Trump attacks remind him of his experience in the desegregation fligh,0
553,Shameful. VA Democrats are a disgrace. We'll celebrate without them 'Send Him Back' Virginia Democrats vow to boycott Jamestown celebration if Trump attends #Virginia #Jamestown,0
554,i cant send nobody 2 messages back to back bc they will really sit up here and reply to 1 or just read 1 like ik you saw them both you aint fooling me bro,0
555,Update got my Crocs and they're too small so I have to send them back and get new ones and I'm sad bc I LOVE THEM.,1
556,"Sean, urge President Trump that he should reply to the chant of Throw them out or send them back to Vote them out!",1
557,"The large crowd chanting send her back is WHAT SCARES ME! Hes brought out the discriminatory, homophobic, hateful &amp; un-Christlike - our neighbors &amp; Trump is telling them its ok to act in this unacceptable manner. Trump will go away someday but these people r here to stay!",0
558,"From The send her back chant at his rally was an ugly political moment. Lets hope his supporters get the message, and that Trump stops egging them on.",0
559,Send Her Back is going to be an awesome re-election slogan when the Squad running to go back to Congress.,1
560,I just don't get how supposed God fearing people can chant send her back! Whatever happened to the Golden Rule that they pretend to preach ?,0
561,thought you should see this also. Might help you next time you're in front of a crowd chanting send her back. You won't have to lie the next day when asked why you didn't ask them to stop.,0
562,Donald Trump Send Her Back Speech against Ilhan Omar REACTION via,1
563,"This young girl did not join in ... at first. But as she looks around the big basketball arena, the delirium of the angry grown-ups is contagious. By the end of the 13 seconds, the girl is starting to mouth the words herself. 'Send her back!'",1
564,I will send them off. When I hear back I will let you know.,1
565,Secondly inviting someone blah blah blah isnt what happened. A crowd of white people repeatedly chanted send her back! send her back! about an African born US citizen. Thats some pretty obviously racist stuff.,0
566,Opinion | Why send her back is even worse than lock her up,1
567,". said both parties at Trump's rally shared the role in the 'Send Her Back,' chants. #MediaBuzz",0
568,"Yet another Capo-in-Chief LIE. He &amp; his sycophants &amp; lickspittles cordinated the crowd's chanting send her back before the rally began. It was a scripted scene straight out of The Price is Right, churning the audience to a fever pitch. PERSIST! RESIST! RAGE! RETWEET!",0
569,Calling an illegal alien an undocumented immigrant is like calling a drug dealer an unlicensed pharmacist!,1
570,"Looking back through my screen shots brings back memories I have 6,263 photos/videos on my switch, and 3,077 of them are from splatoon 2 Thats almost half I have soooo many from the final fest, I'd like to look back when splatoon 3 comes out and enjoy these",0
571,"99th Illegal immigrant child sex abuser of 2019 thread. AZ ICE removes Mexican national, Rodrigo Castillo Alvarez (a.k.",1
572,"'Send Her Back' The Battle That Will Define Us Forever -If multiracial democracy cannot be defended in America, it will not",1
573,Who is this person who thinks she speaks for all Americans? Send her back to where ever she came from.,1
574,"If he was not happy, why didn't he say something WHEN he heard them chanting Send her back? Nothing was stopping him. No, Joyce. He was not only happy with that chant, he was PROUD of it. YOU'RE not being honest. You're making pathetic excuses. Knock it off.",0
575,Pulling out the Obama name when asked about cages is the same as the Hillary Lock Her Up &amp; now the Send Them Back chanting. It's not working! The US is quietly opening shelters for babies and young kids. One has 12 children and no mothers via,1
576,last time I checked your not a native so you to are an immigrant and probably an illegal one at that because we all know white people are entitled,1
577,"Trump is using Children at his Rallies, leading them to Chant, Send her/them back. Remember, while Trump and Mitch McConnell does this, they are in court trying to take your Healthcare away from You. So while You are Chanting , remember Trump is trying to take your Healthcare.",0
578,French is irrelevant. Trump for all his faults and doubtless many sins un,0
579,Hate speech as defined by the equal opportunity act listing Send He/Her/them back as an example of a racial attack and grounds for dismissal the EOA. The president is a citizen president and should not be above the law. Disagreeing with President is a Majority opinion.,0
580,"This person is racist. President Trump, there is no need to disavow SEND HER BACK. This is racism. This is racism coming from a former Democratic Congressional member. This says enough.",0
581,Look at face send her back all that trashed but who know got Africa on brith certificates that just dumped world is they looked like all need special education. On brith certificate than if that do not make believers lets them go under stress than need help when can not read,1
582,Send them back to Hell. - #VoteBlueNoMatterWho 2020- #VoteOutGOP,1
583,I would send her back if I could but unfortunately she lied about every part of her citizen application and was awarded citizenship. Now the only place she can be sent back to is MN to live among the rest of the Somalian immigrants. Dangerous cult! Yes cult!,0
584,There's a pattern to Trump's fascist attacks. He *floats them to gauge initial reactions *palliates the critics with insince,0
585,"I watched the video myself, trump sent his tweet, they chant send her back following his tweet. He didnt start speaking until the chanting died down. Youre a liar like the president.",0
586,Send her back Adolf Eichmanns Clandestine Visit to Palestine,1
587,The Confederacy is still celebrating their last whoop-ass. We can help them keep the party going.,0
588,Its only going to get worse Manu and you know this. Send her back is the new lock her up chant. We've seen this movie before I just hope to god people have woken up to this madness and it ends in 2020.,0
589,"Get her Out, send her back, something like that we dont care which one!",1
590,"American ideologues belief that every Asian looking person is a Chinese spy, combined with Trumps send them back rhetoric, provides for a huge loss for the scientific community, which loses Chinese brain thrust. This is a huge loss for the USA.",1
